,YEAR,PLAYER,POS,BODY_FAT_%,HAND_LENGTH_(INCHES),HAND_WIDTH_(INCHES),HEIGHT_W/O_SHOES,HEIGHT_W/_SHOES,STANDING_REACH,WEIGHT_(LBS),WINGSPAN,LANE_AGILITY_TIME_(SECONDS),SHUTTLE_RUN_(SECONDS),THREE_QUARTER_SPRINT_(SECONDS),STANDING_VERTICAL_LEAP_(INCHES),MAX_VERTICAL_LEAP_(INCHES),MAX_BENCH_PRESS_(REPETITIONS),player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Unnamed: 64,Unnamed: 65
165,2018,Carsen Edwards,PG,6.3,8.5,9.25,70.75,72.0,94.5,195.6,78.25,11.59,3.15,3.2,28.5,34.5,12.0,Carsen Edwards,Purdue,B10,36,87.3,108.0,34.8,49.0,54.09,1.3,10.7,18.3,15.5,185,221,0.837,142,323,0.44,135,380,0.355,1.0,2.3,31.4,Jr,1-Jun,3,6.00546,137.003,2.3,2019,47325,all,76.6,0.92035427,93.0,186.0,49.0,138.0,0.5,0.3551,2.0,7.0,0.2857,33.0,102.371,96.5821,3.98501,217.953,5.21965,5.61306,-0.393407,7.53716,35.4167,7.10743,0.429729,0.3889,3.2222,3.6111,2.8889,1.3333,0.2778,24.2778,Combo G,18.1706
166,2018,Keenan Evans,PG,6.5,8.5,8.0,73.5,75.0,98.0,183.2,77.25,,,,,,,Keenan Evans,Texas Tech,B12,36,71.3,118.7,27.7,53.0,60.23,1.3,10.4,22.7,14.2,197,241,0.817,146,261,0.559,48,150,0.32,1.2,2.3,58.6,Sr,3-Jun,12,5.00565,136.641,2.4,2018,38066,all,41.8,1.57747688,101.0,153.0,45.0,110.0,0.6601,0.4091,12.0,13.0,0.9231,,96.4825,90.9303,3.91934,190.365,7.14349,5.679,1.46449,9.2812,29.5278,6.24575,3.03545,0.3056,2.6667,2.9722,3.1111,1.1389,0.3056,17.5833,Combo G,8.27904
167,2018,Jacob Evans III,SG-SF,6.5,9.0,9.25,76.25,77.5,102.5,199.6,81.25,11.11,3.14,3.2,28.0,35.5,8.0,Jacob Evans III,Cincinnati,Amer,36,76.9,114.2,22.0,50.7,54.27,5.2,12.0,20.0,15.6,86,114,0.754,101,215,0.47,60,162,0.37,3.7,2.6,30.2,Jr,6-Jun,1,3.35094,118.852,2.6,2018,38797,all,74.2,1.79365717,52.0,84.0,49.0,133.0,0.619,0.3684,13.0,15.0,0.8667,28.0,87.5121,85.6266,4.67584,219.14,8.87742,3.58559,5.29184,9.06766,30.75,4.35947,4.70818,1.3889,3.3333,4.7222,3.1389,1.3056,0.9722,13.0,Wing G,8.82238
168,2018,Bruno Fernando,C,5.25,9.5,10.0,80.75,81.75,109.0,233.2,88.25,12.19,3.03,3.23,29.0,35.0,11.0,Bruno Fernando,Maryland,B10,34,74.9,114.7,23.8,61.2,65.28,12.0,27.5,14.5,23.5,113,145,0.779,170,275,0.618,3,10,0.3,7.0,1.3,50.9,So,10-Jun,23.0,4.10718,126.951,3.6,2019,51951,all,82.8,0.71579398,124.0,174.0,46.0,101.0,0.7126,0.4554,52.0,56.0,0.9286,34.0,91.1087,85.98,4.52166,245.934,9.88285,3.09585,6.78701,9.01872,29.9706,4.42937,4.58935,2.9412,7.7059,10.6471,2.0,0.6471,1.8824,13.5882,C,0.59044
169,2018,Melvin Frazier,SF-SG,7.9,9.5,9.5,76.5,78.0,105.0,198.2,85.75,11.24,3.08,3.08,31.0,40.5,0.0,Melvin Frazier,Tulane,Amer,30,82.6,111.8,21.8,61.0,63.09,3.9,14.6,17.9,19.5,84,118,0.712,144,231,0.623,35,91,0.385,2.2,3.5,36.6,Jr,6-Jun,35,3.43843,116.373,2.3,2018,39519,all,63.8,1.11688158,131.0,186.0,13.0,44.0,0.7043,0.2955,36.0,39.0,0.9231,35.0,101.11,100.657,3.42247,222.241,5.35619,3.02266,2.33353,6.27618,34.4,3.90669,2.36949,1.1667,4.4333,5.6,2.8667,2.1,0.7333,15.9,Wing G,5.02826
170,2018,Shai Gilgeous-Alexander,PG,3.0,9.0,9.0,76.5,78.0,104.0,180.0,83.5,,,,,,,Shai Gilgeous-Alexander,Kentucky,SEC,37,84.0,114.1,22.8,51.6,57.87,3.2,10.0,28.8,19.8,143,174,0.822,160,320,0.5,23,57,0.404,1.7,2.8,46.2,Fr,6-Jun,22,4.39339,125.112,2.0,2018,51731,all,94.0,1.90907054,108.0,182.0,52.0,138.0,0.5934,0.3768,11.0,11.0,1.0,11.0,100.791,94.6415,4.06009,235.269,7.76378,4.95128,2.8125,8.11177,33.7297,5.06269,3.04908,0.8919,3.2432,4.1351,5.1081,1.6486,0.4865,14.3784,Scoring PG,2.59924
171,2018,Devonte' Graham,PG,4.8,8.5,9.5,72.25,73.5,96.0,186.4,78.25,11.28,3.15,3.21,31.0,37.0,14.0,Devonte' Graham,Kansas,B12,39,94.2,117.9,25.2,51.0,56.82,2.0,9.6,31.4,16.7,167,202,0.827,89,227,0.392,110,271,0.406,0.1,2.4,40.6,Sr,2-Jun,4,6.05396,133.726,1.5,2018,34391,all,80.4,2.58714097,54.0,125.0,35.0,103.0,0.432,0.3398,1.0,1.0,1.0,34.0,104.223,96.9292,4.25402,257.45,7.50065,6.88254,0.618118,7.71554,37.8205,6.34387,1.37167,0.6154,3.4103,4.0256,7.2308,1.5897,0.0513,17.3077,Pure PG,10.4699
172,2018,Isaac Haas,C,12.55,10.0,10.5,85.25,86.75,111.5,303.0,89.0,,,,,,,Isaac Haas,Purdue,B10,35,55.1,120.3,27.4,61.7,65.86,9.6,18.9,6.8,15.2,144,190,0.758,185,300,0.617,0,0,0.0,5.8,0.4,63.3,Sr,2-Jul,44,4.12042,138.437,4.2,2018,33564,all,83.8,0.44831334,106.0,145.0,79.0,155.0,0.731,0.5097,30.0,34.0,0.8824,,95.8235,91.9153,3.03302,160.09,4.69267,3.06862,1.62405,6.92775,23.3714,5.2765,1.65125,1.7143,4.0286,5.7429,0.7429,0.1429,1.3143,14.6857,C,0.0
173,2018,Devon Hall,SG,8.45,8.5,10.0,76.25,78.0,102.0,206.4,79.75,10.95,3.16,3.27,25.0,31.0,6.0,Devon Hall,Virginia,ACC,34,79.9,122.6,19.4,55.2,59.9,1.4,14.9,19.6,10.9,76,85,0.894,75,159,0.472,57,132,0.432,0.6,1.8,29.2,Sr,5-Jun,0,4.43306,127.444,1.8,2018,35972,all,75.8,3.0572178,49.0,88.0,26.0,71.0,0.5568,0.3662,3.0,3.0,1.0,53.0,91.4933,86.6833,4.73989,180.9,8.58446,5.05995,3.5245,8.85505,32.0588,4.97235,3.8827,0.3529,3.8529,4.2059,3.1471,0.8529,0.1471,11.6765,Combo G,8.01834
174,2018,Jaylen Hands,PG,5.0,8.0,8.0,73.5,74.75,98.0,179.0,77.5,12.11,3.16,3.13,31.5,39.5,6.0,Jaylen Hands,UCLA,P12,33,77.1,105.5,25.5,49.9,53.71,1.3,10.5,36.5,21.5,85,109,0.78,92,206,0.447,66,177,0.373,0.5,2.3,28.5,So,3-Jun,4.0,3.03918,115.866,1.6,2019,51920,all,95.8,1.91429385,61.0,118.0,31.0,88.0,0.5169,0.3523,13.0,15.0,0.8667,56.0,105.726,101.573,2.98327,192.565,3.23688,3.74557,-0.50869,4.03123,31.1818,3.85145,0.179781,0.3636,3.303,3.6667,6.0909,1.3333,0.1515,14.1515,Pure PG,9.2433
175,2018,Kevin Hervey,PF,5.15,9.25,10.25,78.5,79.75,107.0,211.6,87.5,11.28,3.15,3.36,27.5,32.0,4.0,Kevin Hervey,UT Arlington,SB,33,80.3,107.7,29.5,51.7,55.27,8.0,20.1,15.2,15.5,113,140,0.807,166,318,0.522,77,227,0.339,2.2,2.1,25.7,Sr,7-Jun,25,3.62923,120.009,2.3,2018,35331,all,,0.81109525,103.0,156.0,59.0,152.0,0.6603,0.3882,18.0,20.0,0.9,57.0,97.5429,97.9921,3.50603,240.549,3.74738,2.84741,0.89998,5.67813,32.2424,5.26849,0.409649,2.3333,6.2121,8.5455,2.2121,1.2424,0.6061,20.4848,Stretch 4,11.5304
176,2018,Aaron Holiday,PG,6.4,8.75,8.5,71.75,72.75,97.0,187.0,79.5,10.96,3.22,3.27,25.5,33.0,,Aaron Holiday,UCLA,P12,33,92.1,112.9,27.2,55.7,60.87,1.6,8.7,29.9,20.6,159,192,0.828,124,255,0.486,88,205,0.429,0.7,1.9,41.7,Jr,1-Jun,3,5.12785,127.54,2.8,2018,39514,all,89.4,1.53599624,86.0,151.0,38.0,104.0,0.5695,0.3654,4.0,4.0,1.0,23.0,106.928,103.391,3.3327,209.167,4.36451,4.73004,-0.365525,5.01555,37.697,4.87478,0.140775,0.5152,3.1515,3.6667,5.8182,1.2727,0.2424,20.3333,Scoring PG,9.1917
177,2018,Kevin Huerter,SG,8.6,8.25,8.5,78.25,79.25,101.5,194.0,79.5,10.89,2.97,3.09,31.0,38.0,9.0,Kevin Huerter,Maryland,B10,31,85.5,116.3,21.5,61.1,63.6,3.9,13.1,20.0,20.4,74,97,0.763,87,145,0.6,70,169,0.414,2.1,1.1,30.9,So,7-Jun,4,4.39099,124.465,2.8,2018,45160,all,87.2,1.35,54.0,76.0,32.0,67.0,0.7105,0.4776,5.0,5.0,1.0,19.0,103.074,98.1776,3.7532,179.484,7.22188,5.43968,1.7822,6.90707,34.3438,5.4505,1.45657,0.9688,4.0625,5.0312,3.375,0.625,0.6562,14.75,Wing G,9.56066
178,2018,Jaren Jackson Jr.,PF-C,7.2,10.0,10.0,81.75,83.25,110.0,236.0,89.25,,,,,,,Jaren Jackson Jr.,Michigan St.,B10,35,54.4,116.8,22.8,59.5,64.71,8.7,19.7,9.3,20.8,106,133,0.797,81,136,0.596,38,96,0.396,14.2,1.6,57.3,Fr,11-Jun,2,2.88669,125.645,5.9,2018,51788,all,98.6,0.62905048,61.0,93.0,20.0,43.0,0.6559,0.4651,31.0,31.0,1.0,4.0,85.8569,82.3774,3.55732,203.113,12.7801,3.42652,9.35353,10.5672,21.8571,3.90199,6.66517,1.4857,4.3143,5.8,1.1143,0.6,3.0,10.9143,PF/C,7.36253
179,2018,Alize Johnson,PF,8.1,8.5,9.75,79.25,80.0,103.0,216.6,80.75,11.83,3.28,3.38,25.0,31.0,8.0,Alize Johnson,Missouri St.,MVC,32,78.5,109.3,27.9,48.0,52.73,11.5,30.6,19.2,15.9,110,145,0.759,128,249,0.514,40,143,0.28,1.5,0.8,37.0,Sr,9-Jun,24,3.85453,122.814,2.7,2018,46797,all,,1.2702908,64.0,101.0,64.0,148.0,0.6337,0.4324,9.0,11.0,0.8182,50.0,97.1451,98.0767,3.41907,212.77,4.95167,4.00732,0.944347,5.90598,31.1515,5.79397,0.112016,3.1515,8.4848,11.6364,2.8485,0.4545,0.4242,15.0,PF/C,8.5871
180,2018,George King,SF-SG,7.25,9.0,10.25,76.75,78.0,101.5,218.6,83.5,10.75,3.08,3.29,31.0,39.0,15.0,George King,Colorado,P12,32,70.5,107.3,22.5,54.2,57.45,7.2,23.2,8.2,17.9,68,87,0.782,80,162,0.494,62,157,0.395,2.6,1.1,27.3,Sr,6-Jun,24,2.47497,112.74,3.4,2018,29633,all,,0.54689997,48.0,93.0,32.0,69.0,0.5161,0.4638,5.0,5.0,1.0,59.0,101.277,96.0516,3.26805,188.238,3.25266,1.54912,1.70354,4.14419,28.5312,3.12693,1.01726,1.75,6.0625,7.8125,1.0938,0.5312,0.6562,12.9375,Stretch 4,9.86137
181,2018,Kevin Knox,SF,4.95,8.75,9.25,79.75,81.0,108.0,212.6,83.75,,,,,,,Kevin Knox,Kentucky,SEC,37,80.7,107.0,23.0,51.1,55.69,3.3,14.5,8.7,17.5,127,164,0.774,140,274,0.511,57,167,0.341,1.0,1.5,37.2,Fr,9-Jun,5,3.37023,117.546,2.7,2018,52041,all,98.0,0.62351453,65.0,99.0,75.0,174.0,0.6566,0.431,18.0,20.0,0.9,9.0,101.745,95.5374,3.79711,216.896,3.71728,2.71713,1.00016,4.20605,32.3784,3.05329,1.15276,0.8919,4.5135,5.4054,1.4324,0.8378,0.2703,15.6216,Wing F,7.92672
182,2018,Sagaba Konate,C,7.35,9.25,10.0,78.5,79.5,106.5,246.0,84.0,12.28,3.36,3.28,31.5,35.0,12.0,Sagaba Konate,West Virginia,B12,8,13.2,106.0,27.0,48.8,54.39,8.0,29.3,13.4,18.1,26,32,0.813,28,62,0.452,9,23,0.391,12.4,1.7,37.6,Jr,8-Jun,50,2.51672,117.991,5.4,2019,49479,all,69.0,0.64705882,14.0,25.0,14.0,37.0,0.56,0.3784,6.0,6.0,1.0,,95.8301,95.5349,2.79616,52.5733,8.31398,1.22268,7.0913,7.14784,24.125,3.34041,3.80742,1.875,6.125,8.0,1.375,0.75,2.75,13.625,PF/C,6.61106
183,2018,Caleb Martin,SF-SG,7.0,8.5,8.75,76.75,78.0,101.5,195.8,82.0,10.43,2.75,3.26,29.0,36.5,6.0,Caleb Martin,Nevada,MWC,34,85.4,111.5,26.6,51.7,55.8,2.9,13.5,16.2,11.5,145,198,0.732,94,175,0.537,107,317,0.338,2.6,2.4,40.2,Sr,7-Jun,10,4.07175,121.822,2.9,2019,46680,all,88.0,1.5079605,76.0,120.0,18.0,55.0,0.6333,0.3273,17.0,17.0,1.0,,93.8568,92.597,4.36771,242.577,6.83735,5.07619,1.76115,7.74129,34.1471,5.55645,2.18484,0.8824,4.2647,5.1471,2.7941,1.4412,0.7647,19.2353,Wing G,15.3016
184,2018,Cody Martin,SG-SF,5.45,8.5,9.0,76.75,78.0,102.5,188.6,82.25,10.64,3.05,3.09,29.0,36.5,4.0,Cody Martin,Nevada,MWC,34,86.1,119.0,18.4,56.4,59.58,3.0,11.1,25.6,16.7,74,97,0.763,117,203,0.576,34,95,0.358,2.3,2.2,32.6,Sr,7-Jun,11,3.59768,117.562,2.9,2019,46681,all,85.6,2.57803864,73.0,102.0,44.0,101.0,0.7157,0.4356,14.0,15.0,0.9333,36.0,95.2508,93.9723,4.24096,231.781,6.17052,3.51245,2.65807,6.08489,34.4412,3.0644,3.02049,0.9118,3.5294,4.4412,4.8529,1.3529,0.7059,12.0588,Scoring PG,4.54837
185,2018,Yante Maten,PF-C,8.1,9.25,10.0,79.25,80.5,107.5,246.2,84.5,11.35,3.13,3.17,27.0,31.5,18.0,Yante Maten,Georgia,SEC,33,84.5,116.1,28.2,49.7,56.74,11.8,15.7,11.6,12.8,193,241,0.801,178,361,0.493,29,85,0.341,4.7,0.8,54.0,Sr,8-Jun,1,5.35452,133.114,2.5,2018,36942,all,55.2,0.76121761,109.0,177.0,69.0,186.0,0.6158,0.371,18.0,18.0,1.0,,99.9626,94.4508,4.10358,209.487,8.06517,4.98483,3.08034,9.02122,34.303,7.06624,1.95498,3.5152,5.0606,8.5758,1.5455,0.4545,1.4848,19.2727,PF/C,4.57543
186,2018,Brandon McCoy,C,8.7,9.75,9.5,83.5,84.5,110.5,250.4,86.0,11.77,3.31,3.23,27.5,32.0,9.0,Brandon McCoy,UNLV,MWC,33,70.6,108.9,26.7,54.8,59.01,12.7,25.1,3.5,18.4,140,193,0.725,205,373,0.55,3,9,0.333,5.7,0.9,50.5,Fr,Jul-00,44,3.04956,118.587,3.7,2018,51676,all,97.4,0.195418,148.0,222.0,57.0,151.0,0.6667,0.3775,39.0,43.0,0.907,,98.8814,97.3546,3.14302,225.653,-0.331093,-0.777042,0.445949,2.38675,28.7576,2.39738,-0.0106343,3.1212,7.2121,10.3333,0.5152,0.4545,1.8182,16.9394,C,0.508278
187,2018,De'Anthony Melton,SG-PG,5.2,8.5,9.5,74.25,75.25,99.5,193.2,80.5,11.48,3.33,3.23,31.0,36.5,1.0,De'Anthony Melton,USC,P12,36,67.3,108.0,19.1,48.3,53.05,6.0,13.6,22.5,19.7,77,109,0.706,80,157,0.51,21,74,0.284,3.9,4.1,47.2,Fr,4-Jun,22,2.07288,109.135,3.3,2017,47673,all,73.4,1.95308808,67.0,107.0,13.0,51.0,0.6262,0.2549,18.0,22.0,0.8182,46.0,99.2402,94.7375,3.19273,219.037,7.1726,2.76649,4.40611,6.33269,27.0,2.28814,4.04456,1.3889,3.3333,4.7222,3.4722,1.9167,1.0278,8.3333,Combo G,4.35535
188,2018,Chimezie Metu,PF-C,5.05,9.0,9.25,80.5,81.5,108.0,219.6,84.5,11.89,3.25,3.33,29.5,36.0,5.0,Chimezie Metu,USC,P12,34,72.1,110.2,25.1,53.8,57.41,7.3,21.2,10.0,15.1,111,152,0.73,193,352,0.548,12,40,0.3,6.3,1.5,38.8,Jr,11-Jun,4,3.50837,120.334,3.3,2018,39509,all,92.6,0.77939999,122.0,181.0,71.0,172.0,0.674,0.4128,81.0,92.0,0.8804,49.0,98.4822,95.0499,3.66969,226.697,5.08087,1.09358,3.9873,4.58157,30.9706,2.53583,2.04575,1.8824,5.5588,7.4412,1.5588,0.7941,1.7353,15.6765,C,2.2228
189,2018,Shake Milton,SG-PG,6.8,8.75,9.5,76.5,77.5,99.5,207.2,84.75,11.07,3.19,3.25,30.0,33.0,2.0,Shake Milton,SMU,Amer,22,60.6,119.8,24.7,55.1,60.6,2.1,13.5,25.9,15.7,94,111,0.847,67,145,0.462,56,129,0.434,2.3,2.4,40.5,Jr,6-Jun,1,5.15963,128.338,1.9,2018,39043,all,82.2,1.92000688,31.0,64.0,36.0,81.0,0.4844,0.4444,1.0,2.0,0.5,54.0,99.4079,99.3025,3.8038,144.126,5.67384,4.45827,1.21557,7.53792,36.3636,5.87966,1.65826,0.6364,4.0455,4.6818,4.3636,1.4091,0.6364,18.0,Scoring PG,10.011
190,2018,Josh Okogie,SG,5.2,9.0,9.75,75.0,76.5,102.0,210.8,84.0,11.08,3.03,3.04,33.0,42.0,12.0,Josh Okogie,Georgia Tech,ACC,24,67.9,107.9,26.8,47.5,55.04,7.3,13.1,15.6,15.7,133,162,0.821,95,220,0.432,38,100,0.38,2.8,2.9,50.6,So,4-Jun,5,4.53705,123.58,3.2,2018,46259,all,63.8,0.9671874,68.0,127.0,27.0,93.0,0.5354,0.2903,16.0,17.0,0.9412,20.0,100.756,95.767,4.22922,163.453,5.45468,3.60459,1.85009,7.11086,36.375,5.20362,1.90724,2.25,4.0,6.25,2.4583,1.75,0.9583,18.2083,Wing G,6.88648
191,2018,Theo Pinson,SG-SF,7.35,9.0,9.0,77.0,78.75,103.5,211.2,82.75,11.53,3.11,3.22,27.0,34.0,7.0,Theo Pinson,North Carolina,ACC,37,74.1,113.2,20.1,49.5,56.26,5.4,17.6,27.2,22.5,108,132,0.818,118,222,0.532,12,53,0.226,2.0,2.0,48.0,Sr,6-Jun,1,3.46782,121.177,3.1,2018,36589,all,97.2,2.1011474,96.0,148.0,22.0,73.0,0.6486,0.3014,15.0,17.0,0.8824,,100.382,94.0103,3.64351,231.049,7.54026,4.06646,3.4738,6.91645,29.7297,3.37329,3.54316,1.4865,5.0,6.4865,5.0541,1.0811,0.5405,10.2703,Wing G,2.6909
192,2018,Jontay Porter,C-PF,13.85,8.75,9.5,82.0,83.5,109.0,236.0,84.25,11.9,3.07,3.4,25.5,31.0,9.0,Jontay Porter,Missouri,SEC,32,60.8,109.3,23.0,52.4,57.06,7.3,23.1,20.1,20.5,75,99,0.758,60,120,0.5,40,109,0.367,7.1,2.0,43.2,Fr,11-Jun,11,2.67912,119.208,4.8,2018,51961,all,95.2,1.17458481,31.0,53.0,29.0,67.0,0.5849,0.4328,3.0,3.0,1.0,,92.8776,88.1894,3.4804,190.17,9.57175,2.9022,6.66955,8.27618,24.4545,3.42596,4.85022,1.5152,5.2727,6.7879,2.2424,0.8485,1.6667,9.8788,PF/C,8.27589
193,2018,Michael Porter,SF-PF,6.4,8.75,9.25,81.5,82.75,108.5,211.0,84.25,,,,,,,Michael Porter,Southeast Missouri St.,OVC,1,1.3,89.5,20.3,50.0,50.0,7.5,12.5,0.0,18.0,0,0,0.0,3,6,0.5,0,0,0.0,0.0,0.0,0.0,Jr,6-Jun,11,0.120188,86.0686,7.5,2013,52501,all,,0.0,3.0,4.0,0.0,2.0,0.75,0.0,1.0,1.0,1.0,,109.035,116.041,0.547605,2.3239,-14.4652,-6.38023,-8.08501,-7.65749,16.0,-4.93496,-2.72252,1.0,2.0,3.0,0.0,0.0,0.0,6.0,PF/C,0.0
194,2018,Jerome Robinson,SG,6.05,9.0,10.0,76.0,77.0,98.0,188.4,79.25,,,,,,,Jerome Robinson,Boston College,ACC,35,89.0,114.7,26.3,56.4,60.73,1.6,9.4,19.5,16.5,146,176,0.83,169,317,0.533,81,198,0.409,0.4,1.4,34.2,Jr,5-Jun,1,5.10268,128.733,2.8,2018,43548,all,38.6,1.20831973,98.0,157.0,71.0,161.0,0.6242,0.441,12.0,13.0,0.9231,13.0,108.007,103.881,3.15995,209.282,2.81816,4.38235,-1.5642,4.82193,36.0,5.22217,-0.40024,0.5143,3.0857,3.6,3.3143,0.8571,0.1429,20.7714,Combo G,8.93452
195,2018,Collin Sexton,PG,5.6,8.25,8.5,72.5,73.5,98.5,183.0,79.25,,,,,,,Collin Sexton,Alabama,SEC,33,68.6,109.6,32.5,49.8,56.66,4.0,9.7,27.8,16.2,196,252,0.778,152,307,0.495,44,131,0.336,0.3,1.6,57.5,Fr,3-Jun,2,4.79444,133.597,3.3,2018,51365,all,99.2,1.29348259,103.0,182.0,49.0,124.0,0.5659,0.3952,5.0,8.0,0.625,8.0,104.481,97.6175,3.32044,155.892,4.54549,4.94131,-0.395826,5.84104,29.9394,5.21146,0.629587,1.0303,2.7273,3.7576,3.6061,0.8485,0.0909,19.1515,Scoring PG,7.47658
196,2018,Landry Shamet,PG,4.85,8.0,9.0,76.0,77.25,100.0,188.6,78.75,11.26,3.21,3.11,31.0,39.5,8.0,Landry Shamet,Wichita St.,Amer,32,76.3,127.5,21.0,62.2,65.54,1.6,9.7,28.8,17.9,85,103,0.825,70,125,0.56,84,190,0.442,0.7,1.3,32.7,So,4-Jun,11,5.05891,133.77,2.4,2018,40045,all,70.6,2.47755269,51.0,77.0,19.0,49.0,0.6623,0.3878,6.0,7.0,0.8571,26.0,104.926,102.035,2.99378,169.509,6.47206,7.53766,-1.06559,7.65905,31.7188,7.29565,0.3634,0.4375,2.7812,3.2188,5.1875,0.7188,0.1875,14.9062,Scoring PG,10.695
197,2018,Zhaire Smith,SF-SG,6.05,8.75,8.25,74.75,76.0,100.0,198.6,81.75,11.02,3.15,3.05,33.0,41.5,10.0,Zhaire Smith,Texas Tech,B12,37,70.5,124.3,18.6,58.5,61.51,9.1,11.2,12.1,12.6,91,127,0.717,135,237,0.57,18,40,0.45,4.4,2.4,45.8,Fr,5-Jun,2,3.97746,128.073,2.5,2018,51689,all,61.4,1.52383046,111.0,179.0,25.0,57.0,0.6201,0.4386,63.0,70.0,0.9,16.0,94.3872,88.7363,3.98587,205.196,10.0389,4.93407,5.10478,9.49126,28.4054,5.56388,3.92738,2.1351,2.7568,4.8919,1.7297,1.1622,1.027,11.2162,Wing G,2.2328
198,2018,Ray Spalding,PF,5.55,9.25,9.0,81.0,82.25,109.0,215.4,88.75,11.48,3.2,3.34,26.0,32.0,12.0,Ray Spalding,Louisville,ACC,36,68.2,111.8,23.5,55.0,56.76,13.3,20.9,9.6,15.1,73,114,0.64,178,318,0.56,5,19,0.263,6.3,3.1,33.8,Jr,10-Jun,13,3.31152,122.456,4.3,2018,41745,all,91.8,0.75413126,123.0,183.0,55.0,134.0,0.6721,0.4104,44.0,50.0,0.88,56.0,91.6831,87.0284,4.0126,252.05,8.55591,3.00336,5.55255,7.30317,27.6389,3.6926,3.61057,3.1389,5.5278,8.6667,1.2778,1.5,1.7222,12.3333,C,1.10122
199,2018,Omari Spellman,PF-C,13.75,9.0,9.0,80.0,81.25,107.5,253.8,86.0,12.28,3.35,3.38,28.5,35.5,8.0,Omari Spellman,Villanova,BE,40,69.7,121.0,17.9,57.3,58.77,9.9,23.0,4.3,11.4,49,70,0.7,95,186,0.511,65,150,0.433,5.5,1.3,20.8,Fr,8-Jun,14,3.52411,123.896,3.3,2018,47562,all,96.2,0.75,59.0,103.0,36.0,81.0,0.5728,0.4444,26.0,35.0,0.7429,30.0,95.809,89.6669,3.84632,248.547,7.95853,4.14989,3.80864,6.62804,28.125,4.40706,2.22098,2.25,5.775,8.025,0.75,0.65,1.475,10.85,PF/C,7.63137
200,2018,Khyri Thomas,SG,6.4,8.75,9.25,74.5,75.75,101.0,198.8,82.5,10.96,3.18,3.18,30.0,35.0,14.0,Khyri Thomas,Creighton,BE,32,79.5,120.3,20.7,62.9,65.04,4.0,11.1,15.4,15.2,67,85,0.788,117,185,0.632,62,149,0.416,0.7,3.0,25.4,Jr,3-Jun,2,4.27253,126.188,2.4,2018,39884,all,35.0,1.55931541,85.0,111.0,32.0,74.0,0.7658,0.4324,20.0,20.0,1.0,38.0,102.292,95.8537,3.75268,206.041,8.42291,5.62707,2.79584,7.74266,31.697,4.91635,2.82632,1.0606,3.303,4.3636,2.7879,1.697,0.2424,15.0606,Combo G,7.88039
201,2018,Gary Trent Jr.,SG,7.0,8.5,9.5,76.25,77.75,98.0,204.2,80.75,11.37,2.99,3.12,33.5,39.5,12.0,Gary Trent Jr.,Duke,ACC,37,83.8,122.3,17.3,52.8,56.65,2.9,10.3,6.8,9.9,85,97,0.876,80,186,0.43,97,241,0.402,0.4,2.0,22.7,Fr,6-Jun,2,4.24661,123.947,2.0,2018,51371,all,96.8,1.3684519,40.0,63.0,40.0,124.0,0.6349,0.3226,6.0,6.0,1.0,37.0,101.732,96.3665,3.84901,210.866,6.50756,4.92641,1.58114,5.84746,33.7568,3.98383,1.86363,0.8378,3.4054,4.2432,1.4054,1.1622,0.1351,14.4865,Wing G,10.8888
202,2018,Allonzo Trier,SG,4.95,8.25,10.5,75.75,77.25,98.0,198.0,78.75,11.02,2.97,3.14,32.0,40.0,11.0,Allonzo Trier,Arizona,P12,33,79.2,125.6,23.1,59.3,65.44,1.3,9.1,17.4,15.5,160,185,0.865,114,185,0.616,70,184,0.38,1.1,1.1,50.1,Jr,5-Jun,35,5.52197,134.523,2.0,2018,41669,all,97.6,1.55071979,82.0,107.0,32.0,77.0,0.7664,0.4156,14.0,15.0,0.9333,,106.925,103.113,3.08912,172.908,5.49153,6.05067,-0.559147,6.34642,34.0606,6.10369,0.242733,0.3333,2.697,3.0303,3.2424,0.6364,0.3333,18.1212,Combo G,9.57
203,2018,Lonnie Walker IV,SG,5.65,9.0,9.5,75.75,76.5,99.5,196.2,82.25,10.87,2.91,3.06,31.5,40.0,12.0,Lonnie Walker IV,Miami FL,ACC,32,68.8,107.9,21.1,50.3,52.74,1.7,9.2,13.0,11.6,48,65,0.738,76,156,0.487,56,162,0.346,1.8,2.0,20.4,Fr,5-Jun,4,2.51128,113.731,2.3,2018,50255,all,97.0,1.64867667,59.0,100.0,17.0,56.0,0.59,0.3036,12.0,13.0,0.9231,18.0,101.866,97.8887,3.01536,148.382,4.42331,3.28302,1.1403,4.49906,27.75,2.92349,1.57556,0.4062,2.1875,2.5938,1.9062,0.9375,0.4688,11.5,Combo G,10.7291
